,src,bin,num_of_bin
689,pkgconf: 核心工具,"{'libpkgconf': '核心工具', 'pkgconf': '工具', 'pkgconf-m4': '工具', 'pkgconf-pkg-config': '核心工具'}",4
690,pki-core: 应用服务,"{'pki-acme': '应用服务', 'pki-base': '库', 'pki-base-java': '库', 'pki-ca': '应用服务', 'pki-kra': '应用服务', 'pki-server': '应用服务', 'pki-symkey': '库', 'pki-tools': '应用服务', 'python3-pki': '库'}",9
691,pki-servlet-engine: 应用服务,"{'pki-servlet-4.0-api': '库', 'pki-servlet-engine': '应用服务'}",2
692,plasma-breeze: 应用工具/桌面,"{'breeze-cursor-theme': '工具', 'plasma-breeze': '应用工具/桌面', 'plasma-breeze-common': '工具'}",3
693,plexus-ant-factory: 应用库,"{'plexus-ant-factory': '库', 'plexus-ant-factory-javadoc': '应用库'}",2
694,plexus-archiver: 应用库,"{'plexus-archiver': '库', 'plexus-archiver-javadoc': '应用库'}",2
695,plexus-bsh-factory: 应用库,"{'plexus-bsh-factory': '库', 'plexus-bsh-factory-javadoc': '应用库'}",2
696,plexus-build-api: 应用库,"{'plexus-build-api': '库', 'plexus-build-api-javadoc': '应用库'}",2
697,plexus-cli: 应用库,"{'plexus-cli': '库', 'plexus-cli-javadoc': '应用库'}",2
698,plexus-compiler: 应用库,"{'plexus-compiler': '库', 'plexus-compiler-extras': '库', 'plexus-compiler-javadoc': '应用库', 'plexus-compiler-pom': '库'}",4
699,plexus-component-factories-pom: 应用库,{'plexus-component-factories-pom': '库'},1
700,plexus-components-pom: 应用库,{'plexus-components-pom': '库'},1
701,plexus-containers: 应用库,"{'plexus-containers-component-annotations': '应用库', 'plexus-containers': '库', 'plexus-containers-component-javadoc': '应用库', 'plexus-containers-component-metadata': '库', 'plexus-containers-container-default': '库', 'plexus-containers-javadoc': '应用库'}",6
702,plexus-i18n: 应用库,"{'plexus-i18n': '库', 'plexus-i18n-javadoc': '应用库'}",2
703,plexus-interactivity: 应用库,"{'plexus-interactivity': '库', 'plexus-interactivity-api': '库', 'plexus-interactivity-javadoc': '应用库', 'plexus-interactivity-jline': '应用库'}",4
704,plexus-io: 应用库,"{'plexus-io': '库', 'plexus-io-javadoc': '应用库'}",2
705,plexus-pom: 应用库,{'plexus-pom': '库'},1
706,plexus-resources: 应用库,"{'plexus-resources': '库', 'plexus-resources-javadoc': '应用库'}",2
707,plexus-sec-dispatcher: 应用库,"{'plexus-sec-dispatcher': '库', 'plexus-sec-dispatcher-javadoc': '应用库'}",2
708,plexus-utils: 应用库,"{'plexus-utils': '库', 'plexus-utils-javadoc': '应用库'}",2
709,plexus-velocity: 应用库,"{'plexus-velocity': '库', 'plexus-velocity-javadoc': '应用库'}",2
710,plymouth: 系统服务,"{'plymouth': '系统服务', 'plymouth-core-libs': '系统服务', 'plymouth-graphics-libs': '库', 'plymouth-plugin-fade-throbber': '系统服务', 'plymouth-plugin-label': '系统服务', 'plymouth-plugin-script': '系统服务', 'plymouth-plugin-space-flares': '系统服务', 'plymouth-plugin-throbgress': '系统服务', 'plymouth-plugin-two-step': '系统服务', 'plymouth-scripts': '工具', 'plymouth-system-theme': '系统服务', 'plymouth-theme-charge': '系统服务', 'plymouth-theme-fade-in': '系统服务', 'plymouth-theme-script': '系统服务', 'plymouth-theme-solar': '系统服务', 'plymouth-theme-spinfinity': '系统服务', 'plymouth-theme-spinner': '系统服务'}",17
711,pmdk: 系统库,"{'daxio': '工具', 'libpmem': '系统库', 'libpmemblk': '系统库', 'libpmemlog': '系统库', 'libpmemobj': '系统库', 'libpmempool': '系统库', 'librpmem': '系统库', 'pmempool': '系统库', 'pmreorder': '工具', 'rpmemd': '系统库', 'libvmem': '系统库', 'libvmmalloc': '系统库'}",12
712,pmix: 应用库,{'pmix': '库'},1
713,podman: 应用工具/云原生,"{'podman': '应用工具/云原生', 'podman-docker': '应用工具/云原生', 'podman-remote': '工具', 'podman-catatonit': '应用工具/云原生', 'podman-plugins': '工具', 'podman-gvproxy': '工具'}",6
714,polardb: 应用服务/数据库,{'polardb': '服务'},1
715,policycoreutils: 系统工具,"{'policycoreutils': '工具', 'policycoreutils-dbus': '系统工具', 'policycoreutils-gui': '工具', 'policycoreutils-newrole': '工具', 'policycoreutils-python-utils': '系统工具', 'policycoreutils-restorecond': '系统工具', 'policycoreutils-sandbox': '系统工具', 'python3-policycoreutils': '库'}",8
716,polkit: 系统库,"{'polkit': '服务', 'polkit-docs': '服务', 'polkit-libs': '库'}",3
717,polkit-pkla-compat: 应用库,{'polkit-pkla-compat': '库'},1
718,poppler: 应用库,"{'poppler': '应用库', 'poppler-cpp': '应用库', 'poppler-glib': '应用库', 'poppler-qt5': '应用库', 'poppler-utils': '服务'}",5
719,poppler-data: 应用库,{'poppler-data': '库'},1
720,portreserve: 系统工具,{'portreserve': '工具'},1
721,postfix: 应用工具,"{'postfix': '应用工具', 'postfix-cdb': '应用工具', 'postfix-ldap': '应用工具', 'postfix-mysql': '库', 'postfix-pcre': '应用工具', 'postfix-perl-scripts': '工具', 'postfix-pgsql': '应用工具', 'postfix-sqlite': '应用工具'}",8
722,postgres-decoderbufs: 应用库/数据库,{'postgres-decoderbufs': '库'},1
723,postgresql: 应用服务/数据库,"{'postgresql': '工具', 'postgresql-contrib': '库', 'postgresql-docs': '服务', 'postgresql-plperl': '应用服务/数据库', 'postgresql-plpython3': '库', 'postgresql-pltcl': '库', 'postgresql-server': '应用服务/数据库', 'postgresql-static': '应用服务/数据库', 'postgresql-test-rpm-macros': '应用服务/数据库', 'postgresql-upgrade': '应用服务/数据库'}",10
724,postgresql-jdbc: 应用库/数据库,"{'postgresql-jdbc': '库', 'postgresql-jdbc-javadoc': '应用库/数据库'}",2
725,powertop: 应用工具,{'powertop': '工具'},1
726,pptp: 应用工具,{'pptp': '工具'},1
727,prefixdevname: 系统工具,{'prefixdevname': '工具'},1
728,prometheus-jmx-exporter: 应用服务/云原生,"{'prometheus-jmx-exporter': '库', 'prometheus-jmx-exporter-openjdk11': '库'}",2
729,ps_mem: 应用工具,{'ps_mem': '工具'},1
730,publicsuffix-list: 应用库,"{'publicsuffix-list': '库', 'publicsuffix-list-dafsa': '库'}",2
731,pulseaudio: 系统服务,"{'pulseaudio': '系统服务', 'pulseaudio-libs': '系统服务', 'pulseaudio-libs-glib2': '系统服务', 'pulseaudio-module-bluetooth': '库', 'pulseaudio-module-x11': '系统服务', 'pulseaudio-utils': '工具'}",6
732,pygobject2: 系统库/编程语言,"{'pygobject2': '系统库/编程语言', 'pygobject2-codegen': '工具'}",2
733,pygtk2: 应用库/编程语言,"{'pygtk2': '库', 'pygtk2-codegen': '工具'}",2
734,pykickstart: 系统工具/编程语言,"{'pykickstart': '工具', 'python3-kickstart': '系统工具/编程语言'}",2
735,pyparted: 系统库/编程语言,{'python3-pyparted': '库'},1
736,pytest: 系统库/编程语言,"{'python3-pytest': '库', 'python2-pytest': '库', 'python38-pytest': '系统库/编程语言', 'python39-pytest': '库'}",4
737,python2: 系统工具/编程语言,"{'python2': '系统工具/编程语言', 'python2-libs': '系统工具/编程语言', 'python2-tkinter': '库', 'python2-tools': '系统工具/编程语言'}",4
738,python2-pip: 系统工具/编程语言,"{'python2-pip': '工具', 'python2-pip-wheel': '系统工具/编程语言'}",2
739,python3: 系统库/编程语言,"{'platform-python': '系统库/编程语言', 'python3-idle': '库', 'python3-libs': '系统库/编程语言', 'python3-tkinter': '库'}",4
740,python38: 系统工具/编程语言,"{'python38': '系统工具/编程语言', 'python38-idle': '库', 'python38-libs': '系统工具/编程语言', 'python38-rpm-macros': '系统工具/编程语言', 'python38-tkinter': '库'}",5
741,python39: 系统工具/编程语言,"{'python39': '系统工具/编程语言', 'python39-idle': '库', 'python39-libs': '系统工具/编程语言', 'python39-rpm-macros': '系统工具/编程语言', 'python39-tkinter': '库'}",5
742,python3-azure-sdk: 系统库/编程语言,{'python3-azure-sdk': '库'},1
743,python3x-pip: 系统工具/编程语言,"{'python38-pip': '工具', 'python38-pip-wheel': '库', 'python39-pip': '工具', 'python39-pip-wheel': '库'}",4
744,python-argcomplete: 系统库/编程语言,{'python3-argcomplete': '库'},1
745,python-blivet: 系统库/编程语言,"{'blivet-data': '库', 'python3-blivet': '库'}",2
746,python-chardet: 系统库/编程语言,"{'python2-chardet': '库', 'python39-chardet': '库', 'python38-chardet': '库', 'python3-chardet': '系统库/编程语言'}",4
747,python-coverage: 系统库/编程语言,"{'python2-coverage': '系统库/编程语言', 'platform-python-coverage': '系统库/编程语言', 'python3-coverage': '库'}",3
748,python-dateutil: 系统库/编程语言,{'python3-dateutil': '库'},1
749,python-dbus-python-client-gen: 系统库/编程语言,{'python3-dbus-python-client-gen': '库'},1
750,python-distro: 系统库/编程语言,{'python3-distro': '库'},1
751,python-docs: 系统库/编程语言,"{'python2-docs': '系统库/编程语言', 'python2-docs-info': '库', 'python3-docs': '系统库/编程语言'}",3
752,python-gssapi: 系统库/编程语言,{'python3-gssapi': '库'},1
753,python-hwdata: 系统库/编程语言,{'python3-hwdata': '库'},1
754,python-into-dbus-python: 系统库/编程语言,{'python3-into-dbus-python': '库'},1
755,python-ldap: 系统库/编程语言,{'python3-ldap': '库'},1
756,python-linux-procfs: 系统库/编程语言,{'python3-linux-procfs': '库'},1
757,python-nose: 系统库/编程语言,"{'python3-nose': '库', 'python-nose-docs': '系统库/编程语言', 'python2-nose': '库'}",3
758,python-pip: 系统库/编程语言,"{'platform-python-pip': '工具', 'python3-pip': '系统库/编程语言', 'python3-pip-wheel': '系统库/编程语言'}",3
759,python-podman-api: 系统库/编程语言,{'python-podman-api': '库'},1
760,python-psutil: 系统库/编程语言,"{'python3-psutil': '库', 'python38-psutil': '库', 'python39-psutil': '库'}",3
761,python-qt5: 应用库/编程语言,"{'python3-qt5': '库', 'python3-qt5-base': '应用库/编程语言', 'python-qt5-rpm-macros': '应用库/编程语言'}",3
762,python-rpm-generators: 系统库/编程语言,{'python3-rpm-generators': '库'},1
763,python-rtslib: 系统库/编程语言,"{'python3-rtslib': '系统库/编程语言', 'target-restore': '服务'}",2
764,python-setuptools: 系统库/编程语言,"{'platform-python-setuptools': '库', 'python3-setuptools': '系统库/编程语言', 'python3-setuptools-wheel': '系统库/编程语言'}",3
765,python-sphinx_rtd_theme: 系统库/编程语言,{'python3-sphinx_rtd_theme': '库'},1
766,python-unittest2: 系统库/编程语言,{'python3-unittest2': '库'},1
767,python-wheel: 系统库/编程语言,"{'python3-wheel': '库', 'python3-wheel-wheel': '系统库/编程语言', 'python2-wheel': '系统库/编程语言', 'python2-wheel-wheel': '系统库/编程语言', 'python38-wheel': '库', 'python38-wheel-wheel': '系统库/编程语言', 'python39-wheel': '库', 'python39-wheel-wheel': '系统库/编程语言'}",8
768,qatengine: 系统工具,{'qatengine': '库'},1
769,qemu-kvm: 系统工具,"{'qemu-guest-agent': '服务', 'qemu-img': '工具', 'qemu-kvm': '服务', 'qemu-kvm-block-curl': '服务', 'qemu-kvm-block-gluster': '服务', 'qemu-kvm-block-iscsi': '系统工具', 'qemu-kvm-block-rbd': '系统工具', 'qemu-kvm-block-ssh': '系统工具', 'qemu-kvm-common': '服务', 'qemu-kvm-core': '服务', 'qemu-kvm-docs': '系统工具', 'qemu-kvm-hw-usbredir': '服务', 'qemu-kvm-ui-opengl': '系统工具', 'qemu-kvm-ui-spice': '服务'}",14
770,qpdf: 应用工具,"{'qpdf': '工具', 'qpdf-libs': '库'}",2
771,qperf: 系统工具,{'qperf': '工具'},1
772,qrencode: 应用工具,"{'qrencode': '工具', 'qrencode-libs': '库'}",2
773,qt5: 应用库,"{'qt5-rpm-macros': '库', 'qt5-srpm-macros': '库'}",2
774,qt5-qtbase: 应用库,"{'qt5-qtbase': '应用库', 'qt5-qtbase-common': '库', 'qt5-qtbase-examples': '库', 'qt5-qtbase-gui': '应用库', 'qt5-qtbase-mysql': '库', 'qt5-qtbase-odbc': '库', 'qt5-qtbase-postgresql': '库', 'qt5-qtbase-static': '库'}",8
775,qt5-qtdoc: 应用库,{'qt5-qtdoc': '库'},1
776,qt5-qtgraphicaleffects: 应用库,{'qt5-qtgraphicaleffects': '库'},1
777,qt5-qtlocation: 应用库,"{'qt5-qtlocation': '库', 'qt5-qtlocation-examples': '库'}",2
778,qt5-qtmultimedia: 应用库,"{'qt5-qtmultimedia': '应用库', 'qt5-qtmultimedia-examples': '库'}",2
779,qt5-qtquickcontrols: 应用库,"{'qt5-qtquickcontrols': '库', 'qt5-qtquickcontrols-examples': '库'}",2
780,qt5-qtquickcontrols2: 应用库,"{'qt5-qtquickcontrols2': '库', 'qt5-qtquickcontrols2-examples': '库'}",2
781,qt5-qtscript: 应用库,"{'qt5-qtscript': '库', 'qt5-qtscript-examples': '应用库'}",2
782,qt5-qtsensors: 应用库,"{'qt5-qtsensors': '库', 'qt5-qtsensors-examples': '应用库'}",2
783,qt5-qtserialbus: 应用库,"{'qt5-qtserialbus': '库', 'qt5-qtserialbus-examples': '应用库'}",2
784,qt5-qtserialport: 应用库,"{'qt5-qtserialport': '库', 'qt5-qtserialport-examples': '库'}",2
785,qt5-qtsvg: 应用库,"{'qt5-qtsvg': '应用库', 'qt5-qtsvg-examples': '库'}",2
786,qt5-qttools: 应用库,"{'qt5-assistant': '库', 'qt5-designer': '库', 'qt5-doctools': '应用库', 'qt5-linguist': '库', 'qt5-qdbusviewer': '应用库', 'qt5-qttools': '库', 'qt5-qttools-common': '库', 'qt5-qttools-examples': '应用库', 'qt5-qttools-libs-designer': '应用库', 'qt5-qttools-libs-designercomponents': '应用库', 'qt5-qttools-libs-help': '应用库', 'qt5-qttools-static': '库'}",12
787,qt5-qttranslations: 应用库,{'qt5-qttranslations': '库'},1
788,qt5-qtwayland: 应用库,"{'qt5-qtwayland': '库', 'qt5-qtwayland-examples': '应用库'}",2
789,qt5-qtwebchannel: 应用库,"{'qt5-qtwebchannel': '应用库', 'qt5-qtwebchannel-examples': '库'}",2
790,qt5-qtwebengine: 应用库,"{'qt5-qtwebengine': '应用库', 'qt5-qtwebengine-devtools': '库', 'qt5-qtwebengine-examples': '库'}",3
791,qt5-qtwebsockets: 应用库,"{'qt5-qtwebsockets': '库', 'qt5-qtwebsockets-examples': '库'}",2
792,qt5-qtxmlpatterns: 应用库,"{'qt5-qtxmlpatterns': '应用库', 'qt5-qtxmlpatterns-examples': '库'}",2
793,qtchooser: 应用工具,{'qtchooser': '工具'},1
794,quota: 系统工具,"{'quota': '工具', 'quota-nld': '系统工具', 'quota-nls': '工具', 'quota-rpc': '系统工具', 'quota-warnquota': '工具'}",5
795,radvd: 应用工具,{'radvd': '服务'},1
796,raptor2: 应用工具,{'raptor2': '工具'},1
797,rar: 应用工具,{'rar': '工具'},1
798,rarian: 应用工具,"{'rarian': '库', 'rarian-compat': '库'}",2
799,rdma-core: 系统库,"{'ibacm': '系统库', 'infiniband-diags': '工具', 'iwpmd': '系统库', 'libibumad': '系统库', 'libibverbs': '系统库', 'libibverbs-utils': '库', 'librdmacm': '系统库', 'librdmacm-utils': '系统库', 'python3-pyverbs': '系统库', 'rdma-core': '服务', 'srp_daemon': '服务'}",11
800,re2: 应用工具,{'re2': '库'},1
801,re2c: 应用工具,{'re2c': '工具'},1
802,readline: 核心库,{'readline': '库'},1
803,redfish-finder: 系统工具,{'redfish-finder': '工具'},1
804,redhat-lsb: 核心工具,"{'redhat-lsb': '库', 'redhat-lsb-core': '核心工具', 'redhat-lsb-cxx': '库', 'redhat-lsb-desktop': '库', 'redhat-lsb-languages': '库', 'redhat-lsb-printing': '库', 'redhat-lsb-submod-multimedia': '库', 'redhat-lsb-submod-security': '库'}",8
805,redhat-menus: 桌面,{'redhat-menus': '库'},1
806,redhat-support-tool: 系统工具,{'redhat-support-tool': '工具'},1
807,resource-agents: 应用服务,"{'resource-agents': '工具', 'resource-agents-aliyun': '工具', 'resource-agents-gcp': '工具'}",3
808,resteasy: 应用库,{'resteasy': '库'},1
809,rhythmbox: 应用工具/桌面,{'rhythmbox': '工具'},1
810,rocketmq: 应用服务,{'rocketmq': '服务'},1
811,rootfiles: 基础环境,{'rootfiles': '库'},1
812,rpm: 系统工具,"{'python3-rpm': '库', 'rpm': '系统工具', 'rpm-apidocs': '库', 'rpm-build': '系统工具', 'rpm-build-libs': '系统工具', 'rpm-cron': '系统工具', 'rpm-libs': '系统工具', 'rpm-plugin-fapolicyd': '库', 'rpm-plugin-ima': '库', 'rpm-plugin-prioreset': '系统工具', 'rpm-plugin-selinux': '库', 'rpm-plugin-syslog': '库', 'rpm-plugin-systemd-inhibit': '系统工具', 'rpm-sign': '工具'}",14
813,rpmlint: 应用工具,{'rpmlint': '工具'},1
814,rpm-mpi-hooks: 系统工具,{'rpm-mpi-hooks': '工具'},1
815,rpm-ostree: 系统工具,"{'rpm-ostree': '工具', 'rpm-ostree-libs': '库'}",2
816,rrdtool: 应用工具,"{'python3-rrdtool': '库', 'rrdtool': '工具', 'rrdtool-lua': '应用工具', 'rrdtool-perl': '库', 'rrdtool-ruby': '库', 'rrdtool-tcl': '库'}",6
817,rsync: 应用服务,"{'rsync': '工具', 'rsync-daemon': '应用服务'}",2
818,rubberband: 应用库,{'rubberband': '库'},1
819,ruby: 应用库/编程语言,"{'ruby': '工具', 'rubygem-bigdecimal': '应用库/编程语言', 'rubygem-did_you_mean': '库', 'rubygem-io-console': '应用库/编程语言', 'rubygem-json': '应用库/编程语言', 'rubygem-minitest': '库', 'rubygem-net-telnet': '应用库/编程语言', 'rubygem-openssl': '库', 'rubygem-power_assert': '库', 'rubygem-psych': '应用库/编程语言', 'rubygem-rake': '库', 'rubygem-rdoc': '库', 'rubygems': '应用库/编程语言', 'rubygem-test-unit': '库', 'rubygem-xmlrpc': '库', 'ruby-irb': '应用库/编程语言', 'ruby-libs': '应用库/编程语言', 'rubygem-irb': '库', 'ruby-default-gems': '应用库/编程语言', 'rubygem-rbs': '应用库/编程语言', 'rubygem-rexml': '应用库/编程语言', 'rubygem-rss': '应用库/编程语言', 'rubygem-typeprof': '库'}",23
820,rubygem-bson: 应用库/编程语言,{'rubygem-bson': '库'},1
821,rubygem-bundler: 应用库/编程语言,{'rubygem-bundler': '库'},1
822,runc: 应用服务/云原生,{'runc': '工具'},1
823,rust: 系统库/编程语言,"{'cargo': '工具', 'clippy': '系统库/编程语言', 'rls': '服务', 'rust': '系统库/编程语言', 'rust-analysis': '工具', 'rust-debugger-common': '工具', 'rustfmt': '工具', 'rust-gdb': '系统库/编程语言', 'rust-lldb': '系统库/编程语言', 'rust-src': '系统库/编程语言', 'rust-std-static': '系统库/编程语言', 'rust-std-static-wasm32-unknown-unknown': '库', 'rust-std-static-wasm32-wasi': '库'}",13
824,samba: 应用服务,"{'ctdb': '服务', 'libsmbclient': '库', 'libwbclient': '库', 'python3-samba': '应用服务', 'samba': '应用服务', 'samba-client': '工具', 'samba-client-libs': '应用服务', 'samba-common': '应用服务', 'samba-common-libs': '库', 'samba-common-tools': '工具', 'samba-krb5-printing': '应用服务', 'samba-libs': '应用服务', 'samba-pidl': '工具', 'samba-test-libs': '库', 'samba-vfs-iouring': '应用服务', 'samba-winbind': '应用服务', 'samba-winbind-clients': '工具', 'samba-winbind-krb5-locator': '库', 'samba-winbind-modules': '库', 'samba-winexe': '应用服务'}",20
825,sane-backends: 应用工具,"{'sane-backends': '工具', 'sane-backends-daemon': '服务', 'sane-backends-drivers-cameras': '工具', 'sane-backends-drivers-scanners': '工具', 'sane-backends-libs': '库'}",5
826,sane-frontends: 应用工具,{'sane-frontends': '工具'},1
827,sanlock: 系统服务,"{'python3-sanlock': '系统服务', 'sanlk-reset': '服务', 'sanlock': '服务', 'sanlock-lib': '系统服务'}",4
828,sassist: 应用工具,{'sassist': '服务'},1
829,satyr: 应用库,{'satyr': '工具'},1
830,sbd: 应用库,{'sbd': '服务'},1
831,sblim-cmpi-base: 应用库,{'sblim-cmpi-base': '库'},1
832,sblim-gather: 应用库,"{'sblim-gather': '库', 'sblim-gather-provider': '库'}",2
833,sblim-sfcb: 应用库,{'sblim-sfcb': '库'},1
834,scala: 应用工具/编程语言,"{'scala': '工具', 'scala-apidoc': '工具', 'scala-swing': '库'}",3
835,scap-workbench: 应用工具,{'scap-workbench': '工具'},1
836,scotch: 应用库,"{'ptscotch-mpich': '应用库', 'ptscotch-mpich-devel-parmetis': '库', 'ptscotch-openmpi': '应用库', 'scotch': '应用库'}",4
837,seabios: 系统工具,"{'seabios': '工具', 'seabios-bin': '工具', 'seavgabios-bin': '系统工具'}",3
838,seahorse: 应用工具/桌面,{'seahorse': '工具'},1
839,selinux-policy: 系统工具,"{'selinux-policy': '服务', 'selinux-policy-minimum': '服务', 'selinux-policy-mls': '服务', 'selinux-policy-sandbox': '服务', 'selinux-policy-targeted': '服务'}",5
840,sendmail: 应用工具,"{'sendmail': '服务', 'sendmail-cf': '应用工具', 'sendmail-milter': '库'}",3
841,setroubleshoot: 应用工具,"{'setroubleshoot': '工具', 'setroubleshoot-server': '应用工具'}",2
842,setroubleshoot-plugins: 系统工具,{'setroubleshoot-plugins': '工具'},1
843,setserial: 应用工具,{'setserial': '工具'},1
844,setup: 基础环境,{'setup': '服务'},1
845,sgabios: 系统工具,"{'sgabios': '工具', 'sgabios-bin': '工具'}",2
846,sgpio: 应用工具,{'sgpio': '工具'},1
847,shadow-utils: 核心工具,"{'shadow-utils': '核心工具', 'shadow-utils-subid': '库'}",2
848,shared-mime-info: 应用库,{'shared-mime-info': '库'},1
849,shim-unsigned-x64: 核心服务,{'shim-unsigned-x64': '服务'},1
850,sisu: 应用库,"{'sisu-inject': '应用库', 'sisu-plexus': '库', 'sisu-javadoc': '应用库', 'sisu': '库'}",4
851,sisu-mojos: 应用库,"{'sisu-mojos': '库', 'sisu-mojos-javadoc': '应用库'}",2
852,skkdic: 应用库,{'skkdic': '库'},1
853,skopeo: 应用工具/云原生,"{'containers-common': '服务', 'skopeo': '应用工具/云原生'}",2
854,slapi-nis: 应用库,{'slapi-nis': '库'},1
855,slf4j: 应用库,"{'jcl-over-slf4j': '应用库', 'slf4j': '应用库', 'slf4j-jdk14': '库', 'jul-to-slf4j': '应用库', 'log4j-over-slf4j': '应用库', 'slf4j-ext': '应用库', 'slf4j-javadoc': '应用库', 'slf4j-jcl': '应用库', 'slf4j-log4j12': '库', 'slf4j-manual': '库', 'slf4j-sources': '应用库'}",11
856,slirp4netns: 系统工具,{'slirp4netns': '工具'},1
857,smartmontools: 系统工具,{'smartmontools': '工具'},1
858,socket_wrapper: 系统库,{'socket_wrapper': '库'},1
859,softhsm: 系统工具,{'softhsm': '工具'},1
860,sos: 应用工具,"{'sos': '应用工具', 'sos-audit': '服务'}",2
861,spec-version-maven-plugin: 应用库,"{'spec-version-maven-plugin': '库', 'spec-version-maven-plugin-javadoc': '应用库'}",2
862,spice-client-win: 应用工具,"{'spice-client-win-x64': '工具', 'spice-client-win-x86': '工具'}",2
863,spice-gtk: 应用库,"{'spice-glib': '应用库', 'spice-gtk': '库', 'spice-gtk3': '应用库', 'spice-gtk3-vala': '库', 'spice-gtk-tools': '工具'}",5
864,spice-protocol: 应用库,{'spice-protocol': '库'},1
865,spice-qxl-wddm-dod: 应用库,{'spice-qxl-wddm-dod': '服务'},1
866,spice-streaming-agent: 应用库,{'spice-streaming-agent': '服务'},1
867,spice-vdagent: 应用库,{'spice-vdagent': '服务'},1
868,spice-vdagent-win: 应用库,"{'spice-vdagent-win-x64': '服务', 'spice-vdagent-win-x86': '服务'}",2
869,spirv-tools: 系统工具,"{'spirv-tools': '工具', 'spirv-tools-libs': '系统工具'}",2
870,splix: 系统库,{'splix': '服务'},1
871,sqlite: 系统库,"{'lemon': '工具', 'sqlite': '库', 'sqlite-libs': '系统库'}",3
872,squashfs-tools: 系统工具,{'squashfs-tools': '工具'},1
873,srt: 应用工具,"{'srt': '工具', 'srt-libs': '库'}",2
874,sscg: 系统工具,{'sscg': '工具'},1
875,sssd: 系统服务,"{'libipa_hbac': '系统服务', 'libsss_autofs': '系统服务', 'libsss_certmap': '系统服务', 'libsss_idmap': '系统服务', 'libsss_nss_idmap': '系统服务', 'libsss_simpleifp': '库', 'libsss_sudo': '系统服务', 'python3-libipa_hbac': '系统服务', 'python3-libsss_nss_idmap': '系统服务', 'python3-sss': '系统服务', 'python3-sssdconfig': '系统服务', 'python3-sss-murmur': '系统服务', 'sssd': '系统服务', 'sssd-ad': '库', 'sssd-client': '系统服务', 'sssd-common': '系统服务', 'sssd-common-pac': '系统服务', 'sssd-dbus': '系统服务', 'sssd-ipa': '系统服务', 'sssd-kcm': '系统服务', 'sssd-krb5': '系统服务', 'sssd-krb5-common': '系统服务', 'sssd-ldap': '系统服务', 'sssd-nfs-idmap': '库', 'sssd-polkit-rules': '系统服务', 'sssd-proxy': '服务', 'sssd-tools': '系统服务', 'sssd-winbind-idmap': '库'}",28
876,star: 应用工具,"{'rmt': '应用工具', 'spax': '工具', 'star': '工具'}",3
877,startdde: 应用工具/桌面,{'startdde': '服务'},1
878,startup-notification: 应用工具/桌面,{'startup-notification': '库'},1
879,stress-ng: 应用工具,{'stress-ng': '工具'},1
880,stunnel: 应用库,{'stunnel': '服务'},1
881,subscription-manager-migration-data: 系统工具,{'subscription-manager-migration-data': '工具'},1
882,subversion: 应用工具,"{'mod_dav_svn': '应用工具', 'subversion': '服务', 'subversion-gnome': '服务', 'subversion-javahl': '库', 'subversion-libs': '库', 'subversion-perl': '库', 'subversion-tools': '应用工具', 'python3-subversion': '应用工具'}",8
883,sudo: 系统工具,{'sudo': '工具'},1
884,sushi: 应用工具/桌面,{'sushi': '工具'},1
885,swtpm: 系统库,"{'swtpm': '服务', 'swtpm-libs': '系统库', 'swtpm-tools': '工具', 'swtpm-tools-pkcs11': '工具'}",4
886,syslinux: 核心工具,"{'syslinux': '核心工具', 'syslinux-extlinux': '核心工具', 'syslinux-extlinux-nonlinux': '工具', 'syslinux-nonlinux': '工具', 'syslinux-tftpboot': '工具'}",5
887,system-config-printer: 系统库,"{'system-config-printer-libs': '库', 'system-config-printer-udev': '库'}",2
888,systemd: 核心服务,"{'systemd': '服务', 'systemd-container': '工具', 'systemd-journal-remote': '工具', 'systemd-libs': '库', 'systemd-pam': '服务', 'systemd-udev': '核心服务'}",6
889,system-lsb: 基础环境,"{'system-lsb': '基础环境', 'system-lsb-core': '基础环境', 'system-lsb-cxx': '服务', 'system-lsb-desktop': '基础环境', 'system-lsb-languages': '服务', 'system-lsb-printing': '基础环境', 'system-lsb-submod-multimedia': '服务', 'system-lsb-submod-security': '基础环境'}",8
890,systemtap: 系统工具,"{'systemtap': '系统工具', 'systemtap-client': '工具', 'systemtap-exporter': '服务', 'systemtap-initscript': '工具', 'systemtap-runtime': '系统工具', 'systemtap-runtime-java': '系统工具', 'systemtap-runtime-python3': '系统工具', 'systemtap-runtime-virtguest': '系统工具', 'systemtap-runtime-virthost': '工具', 'systemtap-server': '服务'}",10
891,targetcli: 系统工具,{'targetcli': '工具'},1
892,tboot: 系统服务,{'tboot': '工具'},1
893,tcpdump: 系统工具,{'tcpdump': '工具'},1
894,teckit: 应用工具,{'teckit': '库'},1
895,tengine: 应用服务,{'tengine': '服务'},1
