,src,bin,num_of_bin
280,dotconf: 应用库,{'dotconf': '应用库'},1
281,dotnet: 应用库,"{'dotnet-host-fxr-2.1': '应用库', 'dotnet-runtime-2.1': '应用库', 'dotnet-sdk-2.1.5xx': '应用库', 'dotnet-sdk-2.1': '应用库'}",4
282,dotnet3.0: 应用库,"{'aspnetcore-runtime-3.0': '应用库', 'aspnetcore-targeting-pack-3.0': '应用库', 'dotnet-apphost-pack-3.0': '应用库', 'dotnet-hostfxr-3.0': '应用库', 'dotnet-runtime-3.0': '应用库', 'dotnet-sdk-3.0': '应用库', 'dotnet-targeting-pack-3.0': '应用库', 'dotnet-templates-3.0': '应用库'}",8
283,dotnet3.1: 应用库,"{'aspnetcore-runtime-3.1': '应用库', 'aspnetcore-targeting-pack-3.1': '应用库', 'dotnet-apphost-pack-3.1': '应用库', 'dotnet-hostfxr-3.1': '应用库', 'dotnet-runtime-3.1': '应用库', 'dotnet-sdk-3.1': '应用库', 'dotnet-sdk-3.1-source-built-artifacts': '应用库', 'dotnet-targeting-pack-3.1': '应用库', 'dotnet-templates-3.1': '应用库'}",9
284,dotnet5.0: 应用库,"{'aspnetcore-runtime-5.0': '应用库', 'aspnetcore-targeting-pack-5.0': '应用库', 'dotnet-apphost-pack-5.0': '应用库', 'dotnet-hostfxr-5.0': '应用库', 'dotnet-runtime-5.0': '应用库', 'dotnet-sdk-5.0': '应用库', 'dotnet-sdk-5.0-source-built-artifacts': '应用库', 'dotnet-targeting-pack-5.0': '应用库', 'dotnet-templates-5.0': '应用库'}",9
285,dotnet5.0-build-reference-packages: 应用工具,{'dotnet5.0-build-reference-packages': '应用工具'},1
286,dotnet6.0: 应用库,"{'aspnetcore-runtime-6.0': '应用库', 'aspnetcore-targeting-pack-6.0': '应用库', 'dotnet': '应用库', 'dotnet-apphost-pack-6.0': '应用库', 'dotnet-host': '应用库', 'dotnet-hostfxr-6.0': '应用库', 'dotnet-runtime-6.0': '应用库', 'dotnet-sdk-6.0': '应用库', 'dotnet-targeting-pack-6.0': '应用库', 'dotnet-templates-6.0': '应用库', 'netstandard-targeting-pack-2.1': '应用库', 'dotnet-sdk-6.0-source-built-artifacts': '应用库'}",12
287,dotnet-build-reference-packages: 应用库,{'dotnet-build-reference-packages': '应用库'},1
288,doxygen: 应用工具,"{'doxygen': '应用工具', 'doxygen-doxywizard': '应用工具', 'doxygen-latex': '应用工具'}",3
289,dpa-ext-gnomekeyring: 应用工具,{'dpa-ext-gnomekeyring': '应用工具'},1
290,dracut: 核心工具,"{'dracut': '核心工具', 'dracut-caps': '核心工具', 'dracut-config-generic': '核心工具', 'dracut-config-rescue': '核心工具', 'dracut-live': '核心工具', 'dracut-network': '核心工具', 'dracut-squash': '核心工具', 'dracut-tools': '核心工具'}",8
291,driverctl: 系统工具,{'driverctl': '系统工具'},1
292,dropwatch: 应用工具,{'dropwatch': '应用工具'},1
293,drpm: 应用库,{'drpm': '应用库'},1
294,dtc: 应用库,"{'dtc': '应用库', 'libfdt': '应用库'}",2
295,dtkcommon: 应用工具,{'dtkcommon': '应用工具'},1
296,dtkcore: 应用工具,{'dtkcore': '应用工具'},1
297,dtkgui: 应用工具,{'dtkgui': '应用工具'},1
298,dtkwidget: 应用工具,{'dtkwidget': '应用工具'},1
299,dump: 应用工具,{'dump': '应用工具'},1
300,dvd+rw-tools: 应用工具,{'dvd+rw-tools': '应用工具'},1
301,dwz: 应用工具,{'dwz': '应用工具'},1
302,easymock: 应用库,"{'easymock': '应用库', 'easymock-javadoc': '应用库'}",2
303,eclipse: 应用工具,"{'eclipse-equinox-osgi': '应用工具', 'eclipse-jdt': '应用工具', 'eclipse-p2-discovery': '应用工具', 'eclipse-pde': '应用工具', 'eclipse-platform': '应用工具', 'eclipse-swt': '应用工具'}",6
304,eclipse-ecf: 应用工具,"{'eclipse-ecf-core': '应用工具', 'eclipse-ecf-runtime': '应用工具'}",2
305,eclipse-emf: 应用工具,"{'eclipse-emf-core': '应用工具', 'eclipse-emf-runtime': '应用工具', 'eclipse-emf-xsd': '应用工具'}",3
306,ed: 应用工具,{'ed': '应用工具'},1
307,edk2: 应用库,{'edk2-ovmf': '应用库'},1
308,ee4j-parent: 应用库,{'ee4j-parent': '应用库'},1
309,efibootmgr: 核心工具,{'efibootmgr': '核心工具'},1
310,efi-rpm-macros: 系统库,"{'efi-filesystem': '系统库', 'efi-srpm-macros': '系统库'}",2
311,egl-wayland: 应用库,{'egl-wayland': '应用库'},1
312,elinks: 应用工具,{'elinks': '应用工具'},1
313,emacs: 应用工具,"{'emacs': '应用工具', 'emacs-common': '应用工具', 'emacs-filesystem': '应用工具', 'emacs-lucid': '应用工具', 'emacs-nox': '应用工具', 'emacs-terminal': '应用工具'}",6
314,enca: 应用工具,{'enca': '应用工具'},1
315,enchant: 应用库,{'enchant': '应用库'},1
316,enchant2: 应用库,{'enchant2': '应用库'},1
317,enscript: 应用工具,{'enscript': '应用工具'},1
318,eog: 应用工具/桌面,{'eog': '应用工具/桌面'},1
319,epel-aliyuncs-release: 基础环境,"{'epel-aliyuncs-next-release': '基础环境', 'epel-aliyuncs-release': '基础环境'}",2
320,epel-release: 基础环境,"{'epel-next-release': '基础环境', 'epel-release': '基础环境'}",2
321,epel-rpm-macros: 基础环境,{'epel-rpm-macros': '基础环境'},1
322,erofs-utils: 系统工具,"{'erofs-fuse': '系统工具', 'erofs-utils': '系统工具'}",2
323,esc: 应用工具,{'esc': '应用工具'},1
324,espeak-ng: 应用工具,{'espeak-ng': '应用工具'},1
325,ethtool: 系统工具,{'ethtool': '系统工具'},1
326,eth-tools: 系统工具,"{'eth-tools-basic': '系统工具', 'eth-tools-fastfabric': '系统工具'}",2
327,evolution: 应用工具/桌面,"{'evolution': '应用工具/桌面', 'evolution-bogofilter': '应用工具/桌面', 'evolution-help': '应用工具/桌面', 'evolution-langpacks': '应用工具/桌面', 'evolution-pst': '应用工具/桌面', 'evolution-spamassassin': '应用工具/桌面'}",6
328,evolution-data-server: 应用工具/桌面,"{'evolution-data-server': '应用工具/桌面', 'evolution-data-server-langpacks': '应用工具/桌面', 'evolution-data-server-perl': '应用工具/桌面'}",3
329,evolution-ews: 应用工具/桌面,"{'evolution-ews': '应用工具/桌面', 'evolution-ews-langpacks': '应用工具/桌面'}",2
330,evolution-mapi: 应用工具/桌面,"{'evolution-mapi': '应用工具/桌面', 'evolution-mapi-langpacks': '应用工具/桌面'}",2
331,exec-maven-plugin: 应用工具,"{'exec-maven-plugin': '应用工具', 'exec-maven-plugin-javadoc': '应用工具'}",2
332,execstack: 应用工具,{'execstack': '应用工具'},1
333,exempi: 应用库,{'exempi': '应用库'},1
334,exfat-utils: 系统工具,{'exfat-utils': '系统工具'},1
335,expat: 系统工具,{'expat': '系统工具'},1
336,expect: 应用工具,{'expect': '应用工具'},1
337,f32-backgrounds: 应用工具/桌面,"{'f32-backgrounds': '应用工具/桌面', 'f32-backgrounds-animated': '应用工具/桌面', 'f32-backgrounds-base': '应用工具/桌面', 'f32-backgrounds-extras-base': '应用工具/桌面', 'f32-backgrounds-extras-gnome': '应用工具/桌面', 'f32-backgrounds-extras-kde': '应用工具/桌面', 'f32-backgrounds-extras-mate': '应用工具/桌面', 'f32-backgrounds-extras-xfce': '应用工具/桌面', 'f32-backgrounds-gnome': '应用工具/桌面', 'f32-backgrounds-kde': '应用工具/桌面', 'f32-backgrounds-mate': '应用工具/桌面', 'f32-backgrounds-xfce': '应用工具/桌面'}",12
338,faad2: 应用库,"{'faad2': '应用库', 'faad2-libs': '应用库'}",2
339,fabtests: 应用库,{'fabtests': '应用库'},1
340,fapolicyd: 应用服务,"{'fapolicyd': '应用服务', 'fapolicyd-selinux': '应用服务'}",2
341,farstream02: 应用库,{'farstream02': '应用库'},1
342,fcitx: 应用工具/桌面,"{'fcitx': '应用工具/桌面', 'fcitx-data': '应用工具/桌面', 'fcitx-gtk2': '应用工具/桌面', 'fcitx-gtk3': '应用工具/桌面', 'fcitx-libs': '应用工具/桌面', 'fcitx-pinyin': '应用工具/桌面', 'fcitx-qw': '应用工具/桌面', 'fcitx-table': '应用工具/桌面', 'fcitx-table-chinese': '应用工具/桌面'}",9
343,fcitx-configtool: 应用工具/桌面,{'fcitx-configtool': '应用工具/桌面'},1
344,fcitx-qt5: 应用工具/桌面,{'fcitx-qt5': '应用工具/桌面'},1
345,fcoe-utils: 系统工具,{'fcoe-utils': '系统工具'},1
346,felix-gogo-command: 应用工具,{'felix-gogo-command': '应用工具'},1
347,felix-gogo-runtime: 应用库,{'felix-gogo-runtime': '应用库'},1
348,felix-gogo-shell: 应用工具,{'felix-gogo-shell': '应用工具'},1
349,felix-osgi-compendium: 应用库,"{'felix-osgi-compendium': '应用库', 'felix-osgi-compendium-javadoc': '应用库'}",2
350,felix-osgi-core: 应用库,"{'felix-osgi-core': '应用库', 'felix-osgi-core-javadoc': '应用库'}",2
351,felix-osgi-foundation: 应用库,"{'felix-osgi-foundation': '应用库', 'felix-osgi-foundation-javadoc': '应用库'}",2
352,felix-parent: 应用库,{'felix-parent': '应用库'},1
353,felix-scr: 应用库,{'felix-scr': '应用库'},1
354,felix-utils: 应用库,"{'felix-utils': '应用库', 'felix-utils-javadoc': '应用库'}",2
355,fence-agents: 应用服务,"{'fence-agents-aliyun': '应用服务', 'fence-agents-all': '应用服务', 'fence-agents-amt-ws': '应用服务', 'fence-agents-apc': '应用服务', 'fence-agents-apc-snmp': '应用服务', 'fence-agents-aws': '应用服务', 'fence-agents-azure-arm': '应用服务', 'fence-agents-bladecenter': '应用服务', 'fence-agents-brocade': '应用服务', 'fence-agents-cisco-mds': '应用服务', 'fence-agents-cisco-ucs': '应用服务', 'fence-agents-common': '应用服务', 'fence-agents-compute': '应用服务', 'fence-agents-drac5': '应用服务', 'fence-agents-eaton-snmp': '应用服务', 'fence-agents-emerson': '应用服务', 'fence-agents-eps': '应用服务', 'fence-agents-gce': '应用服务', 'fence-agents-heuristics-ping': '应用服务', 'fence-agents-hpblade': '应用服务', 'fence-agents-ibmblade': '应用服务', 'fence-agents-ibm-powervs': '应用服务', 'fence-agents-ifmib': '应用服务', 'fence-agents-ilo2': '应用服务', 'fence-agents-ilo-moonshot': '应用服务', 'fence-agents-ilo-mp': '应用服务', 'fence-agents-ilo-ssh': '应用服务', 'fence-agents-intelmodular': '应用服务', 'fence-agents-ipdu': '应用服务', 'fence-agents-ipmilan': '应用服务', 'fence-agents-kdump': '应用服务', 'fence-agents-kubevirt': '应用服务', 'fence-agents-lpar': '应用服务', 'fence-agents-mpath': '应用服务', 'fence-agents-redfish': '应用服务', 'fence-agents-rhevm': '应用服务', 'fence-agents-rsa': '应用服务', 'fence-agents-rsb': '应用服务', 'fence-agents-sbd': '应用服务', 'fence-agents-scsi': '应用服务', 'fence-agents-virsh': '应用服务', 'fence-agents-vmware-rest': '应用服务', 'fence-agents-vmware-soap': '应用服务', 'fence-agents-wti': '应用服务', 'fence-agents-ibm-vpc': '应用服务'}",45
356,fence-virt: 应用服务,"{'fence-virt': '应用服务', 'fence-virtd': '应用服务', 'fence-virtd-cpg': '应用服务', 'fence-virtd-libvirt': '应用服务', 'fence-virtd-multicast': '应用服务', 'fence-virtd-serial': '应用服务', 'fence-virtd-tcp': '应用服务'}",7
357,fetchmail: 应用工具,{'fetchmail': '应用工具'},1
358,ffmpeg: 应用库,"{'ffmpeg': '应用库', 'ffmpeg-libs': '应用库', 'libavdevice': '应用库'}",3
359,ffmpegthumbnailer: 应用工具,{'ffmpegthumbnailer': '应用工具'},1
360,fftw: 应用库,"{'fftw': '应用库', 'fftw-libs': '应用库', 'fftw-libs-double': '应用库', 'fftw-libs-long': '应用库', 'fftw-libs-quad': '应用库', 'fftw-libs-single': '应用库', 'fftw-static': '应用库'}",7
361,fido-device-onboard: 应用工具,"{'fdo-admin-cli': '应用工具', 'fdo-client': '应用工具', 'fdo-init': '应用工具', 'fdo-manufacturing-server': '应用工具', 'fdo-owner-cli': '应用工具', 'fdo-owner-onboarding-server': '应用工具', 'fdo-rendezvous-server': '应用工具'}",7
362,file-roller: 系统工具,{'file-roller': '系统工具'},1
363,filesystem: 基础环境,{'filesystem': '基础环境'},1
364,findutils: 核心工具,{'findutils': '核心工具'},1
365,fio: 应用工具,{'fio': '应用工具'},1
366,fipscheck: 应用库,"{'fipscheck': '应用库', 'fipscheck-lib': '应用库'}",2
367,firefox: 应用工具/桌面,{'firefox': '应用工具/桌面'},1
368,flac: 应用库,"{'flac': '应用库', 'flac-libs': '应用库'}",2
369,flatpak-builder: 应用工具,{'flatpak-builder': '应用工具'},1
370,flatpak-xdg-utils: 应用工具,"{'flatpak-spawn': '应用工具', 'flatpak-xdg-utils': '应用工具'}",2
371,flex: 系统工具,{'flex': '系统工具'},1
372,flite: 应用工具,{'flite': '应用工具'},1
373,fltk: 应用库,{'fltk': '应用库'},1
374,flute: 应用库,{'flute': '应用库'},1
375,fontawesome-fonts: 字体,"{'fontawesome-fonts': '字体', 'fontawesome-fonts-web': '字体'}",2
376,fontconfig: 应用工具,{'fontconfig': '应用工具'},1
377,fontforge: 应用工具,{'fontforge': '应用工具'},1
378,fontpackages: 应用工具,{'fontpackages-filesystem': '应用工具'},1
379,fonts-tweak-tool: 应用工具,{'fonts-tweak-tool': '应用工具'},1
380,foomatic: 应用服务,{'foomatic': '应用服务'},1
381,foomatic-db: 应用服务,"{'foomatic-db': '应用服务', 'foomatic-db-filesystem': '应用服务', 'foomatic-db-ppds': '应用服务'}",3
382,forge-parent: 系统库,{'forge-parent': '系统库'},1
383,fpc-srpm-macros: 系统库,{'fpc-srpm-macros': '系统库'},1
384,fprintd: 应用服务,"{'fprintd': '应用服务', 'fprintd-pam': '应用服务'}",2
385,freeglut: 应用库,{'freeglut': '应用库'},1
386,freeimage: 应用库,"{'freeimage': '应用库', 'freeimage-plus': '应用库'}",2
387,freeipmi: 应用工具,"{'freeipmi': '应用工具', 'freeipmi-bmc-watchdog': '应用工具', 'freeipmi-ipmidetectd': '应用工具', 'freeipmi-ipmiseld': '应用工具'}",4
388,freetype: 应用库,{'freetype': '应用库'},1
389,frei0r-plugins: 应用库,"{'frei0r-plugins': '应用库', 'frei0r-plugins-opencv': '应用库'}",2
390,fribidi: 应用库,{'fribidi': '应用库'},1
391,frr: 应用工具,{'frr': '应用工具'},1
392,fstrm: 应用库,{'fstrm': '应用库'},1
393,ftp: 系统工具,{'ftp': '系统工具'},1
394,fuse-exfat: 系统工具,{'fuse-exfat': '系统工具'},1
395,fuse-overlayfs: 系统服务,{'fuse-overlayfs': '系统服务'},1
396,fusesource-pom: 应用库,{'fusesource-pom': '应用库'},1
397,fuse-sshfs: 系统服务,{'fuse-sshfs': '系统服务'},1
398,fwupd: 系统服务,{'fwupd': '系统服务'},1
399,fxload: 应用工具,{'fxload': '应用工具'},1
400,galera: 应用库,{'galera': '应用库'},1
401,gamin: 应用库,{'gamin': '应用库'},1
402,gavl: 应用库,{'gavl': '应用库'},1
403,gawk: 核心工具,{'gawk': '核心工具'},1
404,gc: 应用库,{'gc': '应用库'},1
405,gcab: 系统库,{'libgcab1': '系统库'},1
406,gcc-toolset-10-dyninst: 应用工具,{'gcc-toolset-10-dyninst': '应用工具'},1
407,gcc-toolset-11-dyninst: 应用工具,{'gcc-toolset-11-dyninst': '应用工具'},1
408,gcc-toolset-11-ltrace: 应用工具,{'gcc-toolset-11-ltrace': '应用工具'},1
409,GConf2: 应用工具,{'GConf2': '应用工具'},1
410,gcr: 应用库,{'gcr': '应用库'},1
411,gd: 应用库,{'gd': '应用库'},1
412,gdb: 系统工具,"{'gdb': '系统工具', 'gdb-gdbserver': '系统工具', 'gdb-headless': '系统工具'}",3
413,gdbm: 核心库,"{'gdbm': '核心库', 'gdbm-libs': '核心库'}",2
414,gdisk: 应用工具/桌面,{'gdisk': '应用工具/桌面'},1
415,gdk-pixbuf2: 应用库,"{'gdk-pixbuf2': '应用库', 'gdk-pixbuf2-modules': '应用库', 'gdk-pixbuf2-xlib': '应用库'}",3
416,gdm: 应用服务/桌面,{'gdm': '应用服务/桌面'},1
417,gedit: 应用服务/桌面,{'gedit': '应用服务/桌面'},1
418,gedit-plugins: 应用服务/桌面,"{'gedit-plugin-bookmarks': '应用服务/桌面', 'gedit-plugin-bracketcompletion': '应用服务/桌面', 'gedit-plugin-codecomment': '应用服务/桌面', 'gedit-plugin-colorpicker': '应用服务/桌面', 'gedit-plugin-colorschemer': '应用服务/桌面', 'gedit-plugin-commander': '应用服务/桌面', 'gedit-plugin-drawspaces': '应用服务/桌面', 'gedit-plugin-findinfiles': '应用服务/桌面', 'gedit-plugin-joinlines': '应用服务/桌面', 'gedit-plugin-multiedit': '应用服务/桌面', 'gedit-plugins': '应用服务/桌面', 'gedit-plugins-data': '应用服务/桌面', 'gedit-plugin-smartspaces': '应用服务/桌面', 'gedit-plugin-terminal': '应用服务/桌面', 'gedit-plugin-textsize': '应用服务/桌面', 'gedit-plugin-translate': '应用服务/桌面', 'gedit-plugin-wordcompletion': '应用服务/桌面'}",17
419,gegl: 应用库,{'gegl': '应用库'},1
420,gegl04: 应用库,{'gegl04': '应用库'},1
421,geoclue2: 应用库,"{'geoclue2': '应用库', 'geoclue2-demos': '应用库', 'geoclue2-libs': '应用库'}",3
422,geocode-glib: 应用库,{'geocode-glib': '应用库'},1
423,GeoIP: 应用库,{'GeoIP': '应用库'},1
424,GeoIP-GeoLite-data: 应用库,"{'GeoIP-GeoLite-data': '应用库', 'GeoIP-GeoLite-data-extra': '应用库'}",2
425,geoipupdate: 应用工具,{'geoipupdate': '应用工具'},1
426,geolite2: 应用工具,"{'geolite2-city': '应用工具', 'geolite2-country': '应用工具'}",2
427,geronimo-annotation: 应用库,"{'geronimo-annotation': '应用库', 'geronimo-annotation-javadoc': '应用库'}",2
428,geronimo-jms: 应用库,"{'geronimo-jms': '应用库', 'geronimo-jms-javadoc': '应用库'}",2
429,geronimo-jpa: 应用库,"{'geronimo-jpa': '应用库', 'geronimo-jpa-javadoc': '应用库'}",2
430,geronimo-parent-poms: 应用库,{'geronimo-parent-poms': '应用库'},1
431,gfbgraph: 应用库,{'gfbgraph': '应用库'},1
432,gflags: 应用库,{'gflags': '应用库'},1
433,gfs2-utils: 应用工具,{'gfs2-utils': '应用工具'},1
