,src,bin,num_of_bin
284,gnome-shell-extensions: 应用服务/桌面,"{'gnome-classic-session': '应用服务/桌面', 'gnome-shell-extension-apps-menu': '应用服务/桌面', 'gnome-shell-extension-auto-move-windows': '应用服务/桌面', 'gnome-shell-extension-classification-banner': '应用服务/桌面', 'gnome-shell-extension-common': '应用服务/桌面', 'gnome-shell-extension-dash-to-dock': '应用服务/桌面', 'gnome-shell-extension-dash-to-panel': '应用服务/桌面', 'gnome-shell-extension-desktop-icons': '应用服务/桌面', 'gnome-shell-extension-disable-screenshield': '应用服务/桌面', 'gnome-shell-extension-drive-menu': '应用服务/桌面', 'gnome-shell-extension-gesture-inhibitor': '应用服务/桌面', 'gnome-shell-extension-heads-up-display': '应用服务/桌面', 'gnome-shell-extension-horizontal-workspaces': '应用服务/桌面', 'gnome-shell-extension-launch-new-instance': '应用服务/桌面', 'gnome-shell-extension-native-window-placement': '应用服务/桌面', 'gnome-shell-extension-no-hot-corner': '应用服务/桌面', 'gnome-shell-extension-panel-favorites': '应用服务/桌面', 'gnome-shell-extension-places-menu': '应用服务/桌面', 'gnome-shell-extension-screenshot-window-sizer': '应用服务/桌面', 'gnome-shell-extension-systemMonitor': '应用服务/桌面', 'gnome-shell-extension-top-icons': '应用服务/桌面', 'gnome-shell-extension-updates-dialog': '应用服务/桌面', 'gnome-shell-extension-user-theme': '应用服务/桌面', 'gnome-shell-extension-window-grouper': '应用服务/桌面', 'gnome-shell-extension-window-list': '应用服务/桌面', 'gnome-shell-extension-windowsNavigator': '应用服务/桌面', 'gnome-shell-extension-workspace-indicator': '应用服务/桌面'}",27
285,gnome-software: 应用服务/桌面,{'gnome-software': '应用服务/桌面'},1
286,gnome-themes-standard: 应用服务/桌面,"{'adwaita-gtk2-theme': '应用服务/桌面', 'gnome-themes-standard': '应用服务/桌面'}",2
287,gnome-tweaks: 应用服务/桌面,{'gnome-tweaks': '应用服务/桌面'},1
288,gnome-user-docs: 应用服务/桌面,{'gnome-user-docs': '应用服务/桌面'},1
289,gnu-efi: 系统库,{'gnu-efi': '系统库'},1
290,gnu-free-fonts: 字体,"{'gnu-free-fonts-common': '字体', 'gnu-free-mono-fonts': '字体', 'gnu-free-sans-fonts': '字体', 'gnu-free-serif-fonts': '字体'}",4
291,gobject-introspection: 系统库,{'gobject-introspection': '系统库'},1
292,go-compilers: 应用库/编程语言,{'go-compilers-golang-compiler': '应用库/编程语言'},1
293,go-gir-generator: 应用库/编程语言,{'go-gir-generator': '应用库/编程语言'},1
294,golang-github-lofanmi-pinyin: 应用库/编程语言,{'golang-github-lofanmi-pinyin': '应用库/编程语言'},1
295,golang-github-mozillazg-pinyin: 应用库/编程语言,{'golang-github-mozillazg-pinyin': '应用库/编程语言'},1
296,gom: 应用库,{'gom': '应用库'},1
297,google-api-python-client: 应用库,{'python3-google-api-client': '应用库'},1
298,google-crosextra-caladea-fonts: 字体,{'google-crosextra-caladea-fonts': '字体'},1
299,google-crosextra-carlito-fonts: 字体,{'google-crosextra-carlito-fonts': '字体'},1
300,google-droid-fonts: 字体,"{'google-droid-kufi-fonts': '字体', 'google-droid-sans-fonts': '字体', 'google-droid-sans-mono-fonts': '字体', 'google-droid-serif-fonts': '字体'}",4
301,google-gson: 字体,{'google-gson': '字体'},1
302,google-noto-cjk-fonts: 字体,"{'google-noto-cjk-fonts-common': '字体', 'google-noto-sans-cjk-jp-fonts': '字体', 'google-noto-sans-cjk-ttc-fonts': '字体', 'google-noto-serif-cjk-ttc-fonts': '字体'}",4
303,google-noto-emoji-fonts: 字体,"{'google-noto-emoji-color-fonts': '字体', 'google-noto-emoji-fonts': '字体'}",2
304,google-noto-fonts: 字体,"{'google-noto-fonts-common': '字体', 'google-noto-kufi-arabic-fonts': '字体', 'google-noto-mono-fonts': '字体', 'google-noto-naskh-arabic-fonts': '字体', 'google-noto-naskh-arabic-ui-fonts': '字体', 'google-noto-nastaliq-urdu-fonts': '字体', 'google-noto-sans-armenian-fonts': '字体', 'google-noto-sans-avestan-fonts': '字体', 'google-noto-sans-balinese-fonts': '字体', 'google-noto-sans-bamum-fonts': '字体', 'google-noto-sans-batak-fonts': '字体', 'google-noto-sans-bengali-fonts': '字体', 'google-noto-sans-bengali-ui-fonts': '字体', 'google-noto-sans-brahmi-fonts': '字体', 'google-noto-sans-buginese-fonts': '字体', 'google-noto-sans-buhid-fonts': '字体', 'google-noto-sans-canadian-aboriginal-fonts': '字体', 'google-noto-sans-carian-fonts': '字体', 'google-noto-sans-cham-fonts': '字体', 'google-noto-sans-cherokee-fonts': '字体', 'google-noto-sans-coptic-fonts': '字体', 'google-noto-sans-cuneiform-fonts': '字体', 'google-noto-sans-cypriot-fonts': '字体', 'google-noto-sans-deseret-fonts': '字体', 'google-noto-sans-devanagari-fonts': '字体', 'google-noto-sans-devanagari-ui-fonts': '字体', 'google-noto-sans-egyptian-hieroglyphs-fonts': '字体', 'google-noto-sans-ethiopic-fonts': '字体', 'google-noto-sans-fonts': '字体', 'google-noto-sans-georgian-fonts': '字体', 'google-noto-sans-glagolitic-fonts': '字体', 'google-noto-sans-gothic-fonts': '字体', 'google-noto-sans-gujarati-fonts': '字体', 'google-noto-sans-gujarati-ui-fonts': '字体', 'google-noto-sans-gurmukhi-fonts': '字体', 'google-noto-sans-gurmukhi-ui-fonts': '字体', 'google-noto-sans-hanunoo-fonts': '字体', 'google-noto-sans-hebrew-fonts': '字体', 'google-noto-sans-imperial-aramaic-fonts': '字体', 'google-noto-sans-inscriptional-pahlavi-fonts': '字体', 'google-noto-sans-inscriptional-parthian-fonts': '字体', 'google-noto-sans-javanese-fonts': '字体', 'google-noto-sans-kaithi-fonts': '字体', 'google-noto-sans-kannada-fonts': '字体', 'google-noto-sans-kannada-ui-fonts': '字体', 'google-noto-sans-kayah-li-fonts': '字体', 'google-noto-sans-kharoshthi-fonts': '字体', 'google-noto-sans-khmer-fonts': '字体', 'google-noto-sans-khmer-ui-fonts': '字体', 'google-noto-sans-lao-fonts': '字体', 'google-noto-sans-lao-ui-fonts': '字体', 'google-noto-sans-lepcha-fonts': '字体', 'google-noto-sans-limbu-fonts': '字体', 'google-noto-sans-linear-b-fonts': '字体', 'google-noto-sans-lisu-fonts': '字体', 'google-noto-sans-lycian-fonts': '字体', 'google-noto-sans-lydian-fonts': '字体', 'google-noto-sans-malayalam-fonts': '字体', 'google-noto-sans-malayalam-ui-fonts': '字体', 'google-noto-sans-mandaic-fonts': '字体', 'google-noto-sans-meetei-mayek-fonts': '字体', 'google-noto-sans-mongolian-fonts': '字体', 'google-noto-sans-myanmar-fonts': '字体', 'google-noto-sans-myanmar-ui-fonts': '字体', 'google-noto-sans-new-tai-lue-fonts': '字体', 'google-noto-sans-nko-fonts': '字体', 'google-noto-sans-ogham-fonts': '字体', 'google-noto-sans-ol-chiki-fonts': '字体', 'google-noto-sans-old-italic-fonts': '字体', 'google-noto-sans-old-persian-fonts': '字体', 'google-noto-sans-old-south-arabian-fonts': '字体', 'google-noto-sans-old-turkic-fonts': '字体', 'google-noto-sans-oriya-fonts': '字体', 'google-noto-sans-oriya-ui-fonts': '字体', 'google-noto-sans-osmanya-fonts': '字体', 'google-noto-sans-phags-pa-fonts': '字体', 'google-noto-sans-phoenician-fonts': '字体', 'google-noto-sans-rejang-fonts': '字体', 'google-noto-sans-runic-fonts': '字体', 'google-noto-sans-samaritan-fonts': '字体', 'google-noto-sans-saurashtra-fonts': '字体', 'google-noto-sans-shavian-fonts': '字体', 'google-noto-sans-sinhala-fonts': '字体', 'google-noto-sans-sundanese-fonts': '字体', 'google-noto-sans-syloti-nagri-fonts': '字体', 'google-noto-sans-symbols-fonts': '字体', 'google-noto-sans-syriac-eastern-fonts': '字体', 'google-noto-sans-syriac-estrangela-fonts': '字体', 'google-noto-sans-syriac-western-fonts': '字体', 'google-noto-sans-tagalog-fonts': '字体', 'google-noto-sans-tagbanwa-fonts': '字体', 'google-noto-sans-tai-le-fonts': '字体', 'google-noto-sans-tai-tham-fonts': '字体', 'google-noto-sans-tai-viet-fonts': '字体', 'google-noto-sans-tamil-fonts': '字体', 'google-noto-sans-tamil-ui-fonts': '字体', 'google-noto-sans-telugu-fonts': '字体', 'google-noto-sans-telugu-ui-fonts': '字体', 'google-noto-sans-thaana-fonts': '字体', 'google-noto-sans-thai-fonts': '字体', 'google-noto-sans-thai-ui-fonts': '字体', 'google-noto-sans-tibetan-fonts': '字体', 'google-noto-sans-tifinagh-fonts': '字体', 'google-noto-sans-ugaritic-fonts': '字体', 'google-noto-sans-ui-fonts': '字体', 'google-noto-sans-vai-fonts': '字体', 'google-noto-sans-yi-fonts': '字体', 'google-noto-serif-armenian-fonts': '字体', 'google-noto-serif-bengali-fonts': '字体', 'google-noto-serif-devanagari-fonts': '字体', 'google-noto-serif-fonts': '字体', 'google-noto-serif-georgian-fonts': '字体', 'google-noto-serif-gujarati-fonts': '字体', 'google-noto-serif-kannada-fonts': '字体', 'google-noto-serif-khmer-fonts': '字体', 'google-noto-serif-lao-fonts': '字体', 'google-noto-serif-malayalam-fonts': '字体', 'google-noto-serif-tamil-fonts': '字体', 'google-noto-serif-telugu-fonts': '字体', 'google-noto-serif-thai-fonts': '字体'}",120
305,google-roboto-slab-fonts: 字体,{'google-roboto-slab-fonts': '字体'},1
306,go-srpm-macros: 系统库,{'go-srpm-macros': '系统库'},1
307,go-toolset: 应用工具,{'go-toolset': '应用工具'},1
308,gpac: 应用库,"{'gpac': '应用库', 'gpac-libs': '应用库', 'gpac-static': '应用库'}",3
309,gperf: 核心工具,{'gperf': '核心工具'},1
310,gpgme: 系统库,"{'gpgme': '系统库', 'gpgmepp': '系统库', 'python3-gpg': '系统库', 'qgpgme': '系统库'}",4
311,grafana: 应用服务,{'grafana': '应用服务'},1
312,graphite2: 应用库,{'graphite2': '应用库'},1
313,grep: 核心工具,{'grep': '核心工具'},1
314,grilo: 应用库,{'grilo': '应用库'},1
315,groff: 核心工具,"{'groff': '核心工具', 'groff-base': '核心工具'}",2
316,grubby: 系统工具,{'grubby': '系统工具'},1
317,gsettings-qt: 应用库/桌面,{'gsettings-qt': '应用库/桌面'},1
318,gsm: 应用库,{'gsm': '应用库'},1
319,gsound: 应用库,{'gsound': '应用库'},1
320,gspell: 应用库,{'gspell': '应用库'},1
321,gssdp: 应用服务,"{'gssdp': '应用服务', 'gssdp-docs': '应用服务'}",2
322,gstreamer1: 应用库,{'gstreamer1': '应用库'},1
323,gstreamer1-plugins-bad-free: 应用库,{'gstreamer1-plugins-bad-free': '应用库'},1
324,gstreamer1-plugins-base: 应用库,{'gstreamer1-plugins-base': '应用库'},1
325,gstreamer1-plugins-ugly-free: 应用库,{'gstreamer1-plugins-ugly-free': '应用库'},1
326,gtest: 应用库,"{'gmock': '应用库', 'gtest': '应用库'}",2
327,gtk3: 应用库,"{'gtk3': '应用库', 'gtk3-immodule-xim': '应用库', 'gtk-update-icon-cache': '应用库'}",3
328,gtkmm24: 应用库,"{'gtkmm24': '应用库', 'gtkmm24-docs': '应用库'}",2
329,gtkmm30: 应用库,{'gtkmm30': '应用库'},1
330,gtkspell: 应用工具,{'gtkspell': '应用工具'},1
331,gtkspell3: 应用工具,{'gtkspell3': '应用工具'},1
332,gtk-vnc: 应用工具,"{'gtk-vnc2': '应用工具', 'gvnc': '应用工具'}",2
333,guava: 应用库,{'guava': '应用库'},1
334,guava20: 应用库,"{'guava20': '应用库', 'guava20-javadoc': '应用库', 'guava20-testlib': '应用库'}",3
335,gubbi-fonts: 字体,{'gubbi-fonts': '字体'},1
336,gupnp: 系统库,{'gupnp': '系统库'},1
337,gupnp-av: 系统库,{'gupnp-av': '系统库'},1
338,gupnp-dlna: 系统库,{'gupnp-dlna': '系统库'},1
339,gupnp-igd: 系统库,{'gupnp-igd': '系统库'},1
340,gzip: 核心工具,{'gzip': '核心工具'},1
341,hamcrest: 应用库,"{'hamcrest': '应用库', 'hamcrest-core': '应用库', 'hamcrest-javadoc': '应用库'}",3
342,harfbuzz: 应用库,"{'harfbuzz': '应用库', 'harfbuzz-icu': '应用库'}",2
343,hdparm: 应用工具,{'hdparm': '应用工具'},1
344,HdrHistogram_c: 应用库,{'HdrHistogram_c': '应用库'},1
345,help2man: 应用工具,{'help2man': '应用工具'},1
346,hesiod: 应用库,{'hesiod': '应用库'},1
347,hexchat: 应用工具,{'hexchat': '应用工具'},1
348,hexedit: 应用工具,{'hexedit': '应用工具'},1
349,hicolor-icon-theme: 应用工具/桌面,{'hicolor-icon-theme': '应用工具/桌面'},1
350,highlight: 应用工具,"{'highlight': '应用工具', 'highlight-gui': '应用工具'}",2
351,hostapd: 应用服务,{'hostapd': '应用服务'},1
352,hostname: 系统工具,{'hostname': '系统工具'},1
353,htmlcxx: 应用库,{'htmlcxx': '应用库'},1
354,httpcomponents-core: 应用库,"{'httpcomponents-core': '应用库', 'httpcomponents-core-javadoc': '应用库'}",2
355,http-parser: 应用库,{'http-parser': '应用库'},1
356,hunspell: 应用工具,{'hunspell': '应用工具'},1
357,hunspell-af: 应用工具,{'hunspell-af': '应用工具'},1
358,hunspell-ak: 应用工具,{'hunspell-ak': '应用工具'},1
359,hunspell-am: 应用工具,{'hunspell-am': '应用工具'},1
360,hunspell-ar: 应用工具,{'hunspell-ar': '应用工具'},1
361,hunspell-as: 应用工具,{'hunspell-as': '应用工具'},1
362,hunspell-ast: 应用工具,{'hunspell-ast': '应用工具'},1
363,hunspell-az: 应用工具,{'hunspell-az': '应用工具'},1
364,hunspell-ber: 应用工具,{'hunspell-ber': '应用工具'},1
365,hunspell-bg: 应用工具,{'hunspell-bg': '应用工具'},1
366,hunspell-bn: 应用工具,{'hunspell-bn': '应用工具'},1
367,hunspell-br: 应用工具,{'hunspell-br': '应用工具'},1
368,hunspell-ca: 应用工具,{'hunspell-ca': '应用工具'},1
369,hunspell-cop: 应用工具,{'hunspell-cop': '应用工具'},1
370,hunspell-csb: 应用工具,{'hunspell-csb': '应用工具'},1
371,hunspell-cv: 应用工具,{'hunspell-cv': '应用工具'},1
372,hunspell-cy: 应用工具,{'hunspell-cy': '应用工具'},1
373,hunspell-da: 应用工具,{'hunspell-da': '应用工具'},1
374,hunspell-de: 应用工具,{'hunspell-de': '应用工具'},1
375,hunspell-dsb: 应用工具,{'hunspell-dsb': '应用工具'},1
376,hunspell-el: 应用工具,{'hunspell-el': '应用工具'},1
377,hunspell-en: 应用工具,"{'hunspell-en': '应用工具', 'hunspell-en-GB': '应用工具', 'hunspell-en-US': '应用工具'}",3
378,hunspell-eo: 应用工具,{'hunspell-eo': '应用工具'},1
379,hunspell-es: 应用工具,"{'hunspell-es': '应用工具', 'hunspell-es-AR': '应用工具', 'hunspell-es-BO': '应用工具', 'hunspell-es-CL': '应用工具', 'hunspell-es-CO': '应用工具', 'hunspell-es-CR': '应用工具', 'hunspell-es-CU': '应用工具', 'hunspell-es-DO': '应用工具', 'hunspell-es-EC': '应用工具', 'hunspell-es-ES': '应用工具', 'hunspell-es-GT': '应用工具', 'hunspell-es-HN': '应用工具', 'hunspell-es-MX': '应用工具', 'hunspell-es-NI': '应用工具', 'hunspell-es-PA': '应用工具', 'hunspell-es-PE': '应用工具', 'hunspell-es-PR': '应用工具', 'hunspell-es-PY': '应用工具', 'hunspell-es-SV': '应用工具', 'hunspell-es-US': '应用工具', 'hunspell-es-UY': '应用工具', 'hunspell-es-VE': '应用工具'}",22
380,hunspell-eu: 应用工具,{'hunspell-eu': '应用工具'},1
381,hunspell-fa: 应用工具,{'hunspell-fa': '应用工具'},1
382,hunspell-fj: 应用工具,{'hunspell-fj': '应用工具'},1
383,hunspell-fo: 应用工具,{'hunspell-fo': '应用工具'},1
384,hunspell-fr: 应用工具,{'hunspell-fr': '应用工具'},1
385,hunspell-fur: 应用工具,{'hunspell-fur': '应用工具'},1
386,hunspell-fy: 应用工具,{'hunspell-fy': '应用工具'},1
387,hunspell-ga: 应用工具,{'hunspell-ga': '应用工具'},1
388,hunspell-gd: 应用工具,{'hunspell-gd': '应用工具'},1
389,hunspell-gl: 应用工具,{'hunspell-gl': '应用工具'},1
390,hunspell-grc: 应用工具,{'hunspell-grc': '应用工具'},1
391,hunspell-gu: 应用工具,{'hunspell-gu': '应用工具'},1
392,hunspell-gv: 应用工具,{'hunspell-gv': '应用工具'},1
393,hunspell-haw: 应用工具,{'hunspell-haw': '应用工具'},1
394,hunspell-hi: 应用工具,{'hunspell-hi': '应用工具'},1
395,hunspell-hil: 应用工具,{'hunspell-hil': '应用工具'},1
396,hunspell-hsb: 应用工具,{'hunspell-hsb': '应用工具'},1
397,hunspell-ht: 应用工具,{'hunspell-ht': '应用工具'},1
398,hunspell-hu: 应用工具,{'hunspell-hu': '应用工具'},1
399,hunspell-hy: 应用工具,{'hunspell-hy': '应用工具'},1
400,hunspell-ia: 应用工具,{'hunspell-ia': '应用工具'},1
401,hunspell-id: 应用工具,{'hunspell-id': '应用工具'},1
402,hunspell-is: 应用工具,{'hunspell-is': '应用工具'},1
403,hunspell-it: 应用工具,{'hunspell-it': '应用工具'},1
404,hunspell-kk: 应用工具,{'hunspell-kk': '应用工具'},1
405,hunspell-km: 应用工具,{'hunspell-km': '应用工具'},1
406,hunspell-kn: 应用工具,{'hunspell-kn': '应用工具'},1
407,hunspell-ko: 应用工具,{'hunspell-ko': '应用工具'},1
408,hunspell-ku: 应用工具,{'hunspell-ku': '应用工具'},1
409,hunspell-ky: 应用工具,{'hunspell-ky': '应用工具'},1
410,hunspell-la: 应用工具,{'hunspell-la': '应用工具'},1
411,hunspell-ln: 应用工具,{'hunspell-ln': '应用工具'},1
412,hunspell-lt: 应用工具,{'hunspell-lt': '应用工具'},1
413,hunspell-mai: 应用工具,{'hunspell-mai': '应用工具'},1
414,hunspell-mg: 应用工具,{'hunspell-mg': '应用工具'},1
415,hunspell-mi: 应用工具,{'hunspell-mi': '应用工具'},1
416,hunspell-mk: 应用工具,{'hunspell-mk': '应用工具'},1
417,hunspell-ml: 应用工具,{'hunspell-ml': '应用工具'},1
418,hunspell-mn: 应用工具,{'hunspell-mn': '应用工具'},1
419,hunspell-mos: 应用工具,{'hunspell-mos': '应用工具'},1
420,hunspell-mr: 应用工具,{'hunspell-mr': '应用工具'},1
421,hunspell-ms: 应用工具,{'hunspell-ms': '应用工具'},1
422,hunspell-mt: 应用工具,{'hunspell-mt': '应用工具'},1
423,hunspell-nds: 应用工具,{'hunspell-nds': '应用工具'},1
424,hunspell-ne: 应用工具,{'hunspell-ne': '应用工具'},1
425,hunspell-nl: 应用工具,{'hunspell-nl': '应用工具'},1
426,hunspell-nr: 应用工具,{'hunspell-nr': '应用工具'},1
