,,应用工具,a52dec,"
,,应用工具,mpitests,"
MPI test suite compiled against the mpich package
MPI test suite compiled against the mvapich2 package
MPI test suite compiled against the mvapich2 package using OmniPath
MPI test suite compiled against the openmpi package","
MPI tests package compiled against mpich.
MPI tests package compiled against mvapich2.
MPI tests package compiled against mvapich2 using OmniPath.
MPI tests package compiled against openmpi.",,,,,,,,,,,
,,应用库,mpv,"
Mpv is a movie player based on MPlayer and mplayer2. It supports a wide variety
of video file formats, audio and video codecs, and subtitle types. Special
input URL types are available to read input from a variety of sources other
than disk files. Depending on platform, a variety of different video and audio
output methods are supported.
This package contains the dynamic library libmpv, which provides access to Mpv.","
Movie player playing most video formats and DVDs.
Dynamic library for Mpv frontends.",,,,,,,,,,,
,,应用工具,mrtg,"
The Multi Router Traffic Grapher (MRTG) is a tool to monitor the traffic
load on network-links. MRTG generates HTML pages containing PNG
images which provide a LIVE visual representation of this traffic.","
Multi Router Traffic Grapher.",,,,,,,,,,,
,,应用工具,mstflint,"
This package contains firmware update tool, vpd dump and register dump tools
for network adapters based on Mellanox Technologies chips.","
Mellanox firmware burning tool.",,,,,,,,,,,
,,应用库,mtdev,,,"
mtdev is a stand-alone library which transforms all variants of kernel MT
events to the slotted type B protocol. The events put into mtdev may be from
any MT device, specifically type A without contact tracking, type A with
contact tracking, or type B with contact tracking.","
Multitouch Protocol Translation Library.",,,,,,,,,
,,应用工具,mtools,,,"
Mtools is a collection of utilities for accessing MS-DOS files.
Mtools allow you to read, write and move around MS-DOS filesystem
files (normally on MS-DOS floppy disks).  Mtools supports Windows95
style long file names, OS/2 XDF disks, and 2m disks

Mtools should be installed if you need to use MS-DOS disks","
Programs for accessing MS-DOS disks without mounting the disks.",,,,,,,,,
,,应用工具,mtr,"
MTR combines the functionality of the 'traceroute' and 'ping' programs
in a single network diagnostic tool.

When MTR is started, it investigates the network connection between the
host MTR runs on and the user-specified destination host. Afterwards it
determines the address of each network hop between the machines and sends
a sequence of ICMP echo requests to each one to determine the quality of
the link to each machine. While doing this, it prints running statistics
about each machine.

MTR provides two user interfaces: an ncurses interface, useful for the
command line, e.g. for SSH sessions; and a GTK+ interface for X (provided
in the mtr-gtk package).","
Network diagnostic tool combining 'traceroute' and 'ping'.",,,,,,,,,,,
,,应用工具,mt-st,,,"
The mt-st package contains the mt and st tape drive management
programs. Mt (for magnetic tape drives) and st (for SCSI tape devices)
can control rewinding, ejecting, skipping files and blocks and more.

Install mt-st if you need a tool to  manage tape drives.","
Tool for controlling tape drives.",,,,,,,,,
,,应用工具,mtx,,,"
The MTX program controls the robotic mechanism in autoloaders and tape
libraries such as the HP SureStore DAT 40x6, Exabyte EZ-17, and
Exabyte 220. This program is also reported to work with a variety of
other tape libraries and autochangers from ADIC, Tandberg/Overland,
Breece Hill, HP, and Seagate.

If you have a backup tape device capable of handling more than one
tape at a time, you should install MTX.","
SCSI media changer control program.",,,,,,,,,
,,应用工具,multilib-rpm-config,"
Set of tools (shell scripts, RPM macro files) to help with multilib packaging
issues.","
Multilib packaging helpers.",,,,,,,,,,,
,,应用库,munge,,,"
MUNGE (MUNGE Uid 'N' Gid Emporium) is an authentication service for creating
and validating credentials. It is designed to be highly scalable for use
in an HPC cluster environment.
It allows a process to authenticate the UID and GID of another local or
remote process within a group of hosts having common users and groups.
These hosts form a security realm that is defined by a shared cryptographic
key. Clients within this security realm can create and validate credentials
without the use of root privileges, reserved ports, or platform-specific
methods.
Runtime libraries for using MUNGE.","
Enables uid & gid authentication across a host cluster.
Runtime libs for uid * gid authentication across a host cluster.",,,,,,,,,
,,应用工具,mutt,"
Mutt is a small but very powerful text-based MIME mail client.  Mutt
is highly configurable, and is well suited to the mail power user with
advanced features like key bindings, keyboard macros, mail threading,
regular expression searches and a powerful pattern matching language
for selecting groups of messages.","
A text mode mail user agent.",,,,,,,,,,,
,,桌面,mutter,,,"
Mutter is a window and compositing manager that displays and manages
your desktop via OpenGL. Mutter combines a sophisticated display engine
using the Clutter toolkit with solid window-management logic inherited
from the Metacity window manager.

While Mutter can be used stand-alone, it is primarily intended to be
used as the display core of a larger system such as GNOME Shell. For
this reason, Mutter is very extensible via plugins, which are used both
to add fancy visual effects and to rework the window management
behaviors to meet the needs of the environment.","
Window and compositing manager based on Clutter.",,,,,,,,,
,,应用库,mvapich2,"
MVAPICH2 is a Message Passing Interface (MPI 3.0) implementation based on MPICH
and developed by Ohio State University.
MVAPICH2 is a Message Passing Interface (MPI 3.0) implementation based on MPICH
and developed by Ohio State University.

This is a version of mvapich2 2.3 that uses the PSM2 transport for Omni-Path
adapters.","
OSU MVAPICH2 MPI package.
OSU MVAPICH2 MPI package 2.3 for Omni-Path adapters.",,,,,,,,,,,
,应用库,数据库,mysql-selinux,"
SELinux policy modules for MySQL and MariaDB packages.","
SELinux policy modules for MySQL and MariaDB packages.",,,,,,,,,,,
,,应用库,mythes,,,"
MyThes is a simple thesaurus that uses a structured text data file and an
index file with binary search to look up words and phrases and return
information on part of speech, meanings, and synonyms.","
A thesaurus library.",,,,,,,,,
,,应用库,mythes-bg,,,"
Bulgarian thesaurus.","
Bulgarian thesaurus.",,,,,,,,,
,,应用库,mythes-ca,,,"
Catalan thesaurus.","
Catalan thesaurus.",,,,,,,,,
,,应用库,mythes-cs,,,"
Czech thesaurus.","
Czech thesaurus.",,,,,,,,,
,,应用库,mythes-da,,,"
Danish thesaurus.","
Danish thesaurus.",,,,,,,,,
,,应用库,mythes-de,,,"
German thesaurus.","
German thesaurus.",,,,,,,,,
,,应用库,mythes-el,,,"
Greek thesaurus.","
Greek thesaurus.",,,,,,,,,
,,应用库,mythes-en,,,"
English thesaurus.","
English thesaurus.",,,,,,,,,
,,应用库,mythes-es,,,"
Spanish thesaurus.","
Spanish thesaurus.",,,,,,,,,
,,应用库,mythes-fr,,,"
French thesaurus.","
French thesaurus.",,,,,,,,,
,,应用库,mythes-ga,,,"
Irish thesaurus.","
Irish thesaurus.",,,,,,,,,
,,应用库,mythes-hu,,,"
Hungarian thesaurus.","
Hungarian thesaurus.",,,,,,,,,
,,应用库,mythes-it,,,"
Italian thesaurus.","
Italian thesaurus.",,,,,,,,,
,,应用库,mythes-mi,"
Maori thesaurus.","
Maori thesaurus.",,,,,,,,,,,
,,应用库,mythes-ne,"
Nepali thesaurus.","
Nepali thesaurus.",,,,,,,,,,,
